"time"	"x1"	"x2"	"x3"	"x4"	"x5"	"x6"
"91"	90	515.883180040856	0.100170364346429	0.0701910557921393	0.288385418956656	0.0878565460955302	0.453396614809246
"92"	91	515.885648462243	0.0988319456211381	0.0691656259318241	0.285133712214819	0.0887680664913701	0.458100649740849
"93"	92	515.888058704679	0.0975156877163052	0.0681617358575001	0.281901790698183	0.0896692818279555	0.462751503900057
"94"	93	515.890412047131	0.0962209744792508	0.0671786204177625	0.278690638481955	0.0905602565837222	0.467349510037309
"95"	94	515.892709755671	0.0949472187773753	0.0662155506874475	0.275501155951997	0.0914410582307891	0.471895016352392
"96"	95	515.894953082201	0.0936938607778029	0.0652718322366904	0.272334164845177	0.0923117569770217	0.476388385163309
"97"	96	515.897143263328	0.0924603663372504	0.064346803465006	0.269190413018332	0.0931724255237024	0.480829991655709
"98"	97	515.899281519376	0.0912462254938552	0.0634398340016008	0.266070578958357	0.0940231388379194	0.485220222708268
"99"	98	515.901369053526	0.0900509510545986	0.0625503231709329	0.262975276045553	0.0948639739388989	0.489559475790017
"100"	99	515.903407051067	0.0888740772720547	0.0616776985225338	0.259905056582216	0.0956950096975133	0.493848157925683
"101"	100	515.905396678759	0.0877151586045743	0.0608214144239625	0.256860415597968	0.0965163266482379	0.498086684725258
"102"	101	515.90733908429	0.0865737685544654	0.0599809507154817	0.253841794442947	0.0973280068128632	0.502275479474243
"103"	102	515.90923539582	0.0854494985790785	0.059155811424931	0.250849584179518	0.0981301335353061	0.506414972281167
"104"	103	515.911086721615	0.0843419570700557	0.0583455235411467	0.247884128782743	0.0989227913268954	0.51050559927916
"105"	104	515.912894149746	0.0832507683963168	0.0575496358441861	0.24494572815943	0.0997060657215404	0.514547801878527
"106"	105	515.914658747864	0.0821755720066552	0.0567677177905446	0.242034640995153	0.10048004314022	0.518542026067428
"107"	106	515.91638156303	0.0811160215880875	0.0559993584515106	0.239151087438241	0.101244810764259	0.522488721757903
"108"	107	515.91806362161	0.0800717842763631	0.0552441655027709	0.23629525162932	0.102000456416893	0.526388342174654
"109"	108	515.919705929212	0.0790425399152734	0.0545017642633671	0.233467284084618	0.10274706845263	0.530241343284112
"110"	109	515.921309470679	0.0780279803616272	0.0537717967821027	0.230667303940842	0.103484735653979	0.534048183261449
"111"	110	515.922875210121	0.0770278088329624	0.0530539209695105	0.227895401069099	0.10421354713509	0.537809321993339
"112"	111	515.924404090979	0.0760417392952607	0.0523478097735106	0.225151638064941	0.104933592251928	0.541525220614361
"113"	112	515.925897036136	0.0750694958881092	0.051653150396917	0.222436052121313	0.105644960518574	0.545196341075088
"114"	113	515.927354948046	0.0741108123849216	0.0509696435549847	0.219748656790808	0.106347741529311	0.548823145739975
